address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Furusundsgatan 11,7.0,"Gärdet / Östermalm,",2094.0,3750000.0,2020-02-03,110294.0,25.0,34.0,2.0
Gästrikegatan 8,3.0,"Vasastan,",4966.0,9200000.0,2020-02-03,108235.0,12.0,85.0,3.0
Fridhemsgatan 15,7.0,"Kungsholmen,",2753.0,5300000.0,2020-02-02,96364.0,22.0,55.0,2.0
Kristinehovsgatan 5A,55.0,"Högalid,",4318.0,5800000.0,2020-02-02,87879.0,16.0,66.0,2.0
Rörstrandsgatan 16A,3.0,"Vasastan Birkastan,",5310.0,13800000.0,2020-02-01,97183.0,15.0,142.0,5.0
Lundagatan 48A,0.0,"Södermalm- Högalid,",1182.0,2400000.0,2020-02-01,120000.0,20.0,20.0,1.0
Lars Forssells Gata 33,6.0,"Kungsholmen - Hornsbergs Strand,",2137.0,4025000.0,2020-01-31,89444.0,7.0,45.0,2.0
Torsplan 8,9.0,"Hagastaden,",3866.0,5950000.0,2020-01-31,94444.0,3.0,63.0,2.0
Pontonjärgatan 4,4.0,"Kungsholmen,",3329.0,4300000.0,2020-01-31,89583.0,8.0,48.0,2.0
Tomtebogatan 32,3.0,"Stockholm,",3990.0,7600000.0,2020-01-31,91566.0,10.0,83.0,3.0
Observatoriegatan 9,2.0,"Vasastan,",2920.0,5650000.0,2020-01-31,95763.0,3.0,59.0,2.0
Dalagatan 76 A,3.0,"Vasastan,",3081.0,6350000.0,2020-01-31,109483.0,12.0,58.0,2.0
Alströmergatan 32K,2.0,"Kungsholmen,",1895.0,3405000.0,2020-01-31,87308.0,14.0,39.0,1.0
Johannesgatan 10,1.0,"Vasastan - Norrmalm,",1867.0,4000000.0,2020-01-31,108108.0,25.0,37.0,2.0
Grubbens Gata 3,2.0,"Kungsholmen,",3263.0,6350000.0,2020-01-31,93382.0,12.0,68.0,2.0
Rindögatan 14,2.0,"Gärdet,",1715.0,2920000.0,2020-01-31,116800.0,18.0,25.0,1.0
Ängskärsgatan 4,6.0,"Nedre Gärdet,",3493.0,7000000.0,2020-01-31,98592.0,17.0,71.0,3.0
Norrtullsgatan 41,56.0,"Vasastan,",4310.0,10400000.0,2020-01-31,111828.0,7.0,93.0,4.0
Atlasgatan 1,4.0,"Vasastan - Atlas,",2955.0,5550000.0,2020-01-30,88095.0,11.0,63.0,2.0
Kronobergsgatan 20,4.0,"Kungsholmen,",1077.0,3010000.0,2020-01-30,188125.0,35.0,16.0,1.0
Lindhagensgatan 67,15.0,"Kungsholmen - Thorildsplan,",2459.0,3305000.0,2020-01-30,76860.0,10.0,43.0,2.0
Bergsgatan 37,2.0,"Kungsholmen,",1647.0,6325000.0,2020-01-30,84333.0,9.0,75.0,3.0
Wallingatan 16,2.0,"Vasastan - City/Norrmalm,",2830.0,5270000.0,2020-01-30,112128.0,17.0,47.0,2.0
Essinge Brogata 15,4.0,"Lilla Essingen,",1947.0,3250000.0,2020-01-30,83333.0,25.0,39.0,2.0
Strålgatan 8,3.0,"Lilla Essingen,",1812.0,2550000.0,2020-01-30,98077.0,28.0,26.0,1.0
Valhallavägen 174,2.0,"Östermalm,",1914.0,3748000.0,2020-01-30,93700.0,7.0,40.0,1.0
Gävlegatan 7,4.0,"Vasastan Rödabergen,",1705.0,4000000.0,2020-01-30,95238.0,14.0,42.0,2.0
Bondegatan 64,15.0,"Södermalm Sofia,",3583.0,8350000.0,2020-01-30,94886.0,29.0,88.0,4.0
Timmermansgatan 39,3.0,"Södermalm,",4255.0,10250000.0,2020-01-30,100490.0,8.0,102.0,4.0
Sågargatan 17,3.0,"Södermalm - Sofia,",1673.0,2650000.0,2020-01-30,120455.0,21.0,22.0,1.0
Rörstrandsgatan 12 A,2.0,"Vasastan/Birkastan,",1325.0,3940000.0,2020-01-30,115882.0,16.0,34.0,1.0
Valhallavägen 155,5.0,"Östermalm/Nedre Gärdet,",3821.0,12650000.0,2020-01-30,125248.0,17.0,101.0,4.0
Rörstrandsgatan 23,3.0,"Vasastan - Birkastan,",1405.0,2895000.0,2020-01-29,107222.0,16.0,27.0,1.0
Sankt Paulsgatan 18,4.0,"Maria,",1778.0,4650000.0,2020-01-29,105682.0,18.0,44.0,2.0
Nina Einhorns gata 3,3.0,"Hagastaden Vasastan,",4562.0,7650000.0,2020-01-29,85000.0,1.0,90.0,4.0
Atterbomsvägen 30,3.0,"Kungsholmen,",2727.0,4100000.0,2020-01-29,80392.0,17.0,51.0,2.0
Artemisgatan 16,3.0,"Hjorthagen,",3243.0,3800000.0,2020-01-29,66667.0,12.0,57.0,2.0
Flintbacken 6,12.0,"Södermalm Högalid,",1359.0,2860000.0,2020-01-29,95333.0,16.0,30.0,1.0
Rålambsvägen 16A,3.0,"Kungsholmen,",3574.0,4175000.0,2020-01-29,67339.0,13.0,62.0,2.0
Industrigatan 5,3.0,"Kungsholmen,",1139.0,3150000.0,2020-01-29,90000.0,15.0,35.0,2.0
Ölandsgatan 47,3.0,"Södermalm Katarina,",3089.0,4700000.0,2020-01-29,82456.0,12.0,57.0,2.0
Upplandsgatan 66,3.0,"Vasastan,",2425.0,5875000.0,2020-01-29,103070.0,15.0,57.0,2.0
Sandelsgatan 35,6.0,"Östermalm - Gärdet,",2198.0,4075000.0,2020-01-29,99390.0,9.0,41.0,2.0
Swedenborgsgatan 10,2.0,"Södermalm / Mariatorget,",3013.0,10000000.0,2020-01-29,100000.0,11.0,100.0,3.0
Maria Prästgårdsgata 1B,4.0,"Stockholm,",2751.0,5430000.0,2020-01-29,90500.0,13.0,60.0,2.0
Fatburs Kvarngata 11,1.0,,3425.0,3400000.0,2020-01-29,62963.0,14.0,54.0,1.0
Valhallavägen 49,2.0,"Östermalm,",1010.0,2560000.0,2020-01-29,121905.0,28.0,21.0,1.0
Frejgatan 48,4.0,"Odenplan, Vasastan,",1893.0,3515000.0,2020-01-29,106515.0,14.0,33.0,1.0
Sibyllegatan 55,4.0,"Östermalm,",3658.0,10600000.0,2020-01-29,107071.0,1.0,99.0,3.0
Högalidsgatan 31,3.0,"Södermalm - Högalid,",1737.0,2760000.0,2020-01-29,110400.0,20.0,25.0,1.0
Ivan Oljelunds gränd 4,3.0,"Kungsholmen,",5950.0,7500000.0,2020-01-29,90361.0,15.0,83.0,3.0
Frejgatan 46B,2.0,"Vasastan - Odenplan,",2226.0,4800000.0,2020-03-17,109091.0,20.0,44.0,2.0
Frejgatan 42,2.0,"Vasastan - Odenplan,",2444.0,6075000.0,2020-03-17,97984.0,7.0,62.0,2.0
Rörstrandsgatan 36A,3.0,"Vasastan - Birkastan,",3329.0,6850000.0,2020-03-17,105385.0,15.0,65.0,2.0
Rörstrandsgatan 48,4.0,"Vasastan - Birkastan,",4284.0,7600000.0,2020-03-17,100000.0,1.0,76.0,3.0
Östgötagatan 85,1.0,"Södermalm - SOFO,",2763.0,5625000.0,2020-03-17,86538.0,9.0,65.0,2.0
Brantingsgatan 17,4.0,"Gärdet,",2537.0,5050000.0,2020-03-17,109783.0,31.0,46.0,3.0
Wargentinsgatan 5B,3.0,"Kungsholmen,",2257.0,4050000.0,2020-03-17,101250.0,17.0,40.0,2.0
Linnégatan 8,4.0,"Östermalm,",2278.0,11600000.0,2020-03-17,109434.0,8.0,106.0,4.0
Hälsingegatan 6,2.0,"Vasastan - Odenplan,",1509.0,6050000.0,2020-03-16,106140.0,13.0,57.0,2.0
Runebergsgatan 9,4.0,"Östermalm,",3088.0,8150000.0,2020-03-16,116429.0,19.0,70.0,3.0
Södra Agnegatan 20,2.0,"Kungsholmen - Kungsholmstorg,",1775.0,7625000.0,2020-03-16,105903.0,6.0,72.0,3.0
Grevgatan 53,2.0,"Östermalm,",570.0,4250000.0,2020-03-16,125000.0,18.0,34.0,2.0
Robert Almströmsgatan 5,5.0,"Vasastan,",2957.0,6070000.0,2020-03-16,86714.0,10.0,70.0,2.0
Folkskolegatan 20,3.0,"Högalid,",2265.0,2625000.0,2020-03-15,100962.0,16.0,26.0,1.0
Fagningsgatan 5,5.0,"Norra Djurgårdsstaden,",4687.0,6500000.0,2020-03-15,82278.0,2.0,79.0,3.0
Lars Forssells gata 22,6.0,"Kungsholmen - Hornsbergs Strand,",4216.0,9810000.0,2020-03-15,85304.0,9.0,115.0,5.0
Vintertullstorget 28,5.0,"Katarina/Sofia,",4918.0,7800000.0,2020-03-14,92857.0,24.0,84.0,3.0
Sankt Paulsgatan 28 C,2.0,"Södermalm,",1839.0,3130000.0,2020-03-14,97813.0,32.0,32.0,1.0
Rehnsgatan 21A,4.0,"Vasastan,",1377.0,4570000.0,2020-01-28,95208.0,20.0,48.0,2.0
Drottninghusgränd 2,12.0,"City / Norrmalm / Vasastan,",1552.0,4000000.0,2020-01-28,117647.0,34.0,34.0,2.0
Rindögatan 25,5.0,"Gärdet,",1025.0,2900000.0,2020-01-28,120833.0,20.0,24.0,1.0
Rörstrandsgatan 38,3.0,"Vasastan - Birkastan,",1333.0,4650000.0,2020-01-28,108140.0,17.0,43.0,2.0
Skeppargatan 20 B,3.0,"Östermalm,",3844.0,11200000.0,2020-01-28,107692.0,3.0,104.0,3.0
Döbelnsgatan 77A,3.0,"Vasastan - Sibirien,",411.0,3900000.0,2020-01-28,118182.0,30.0,33.0,2.0
Tomtebogatan 46,2.0,"Vasastan/Birkastan,",2437.0,4500000.0,2020-01-28,97826.0,7.0,46.0,2.0
Skeppargatan 60,4.0,"Östermalm,",2444.0,8100000.0,2020-01-28,120896.0,1.0,67.0,3.0
Bråvallagatan 3,5.0,"Vasastan,",3005.0,4170000.0,2020-01-28,99286.0,11.0,42.0,1.0
Kungsklippan 11,1.0,"Kungsholmen,",1706.0,2650000.0,2020-01-28,110417.0,33.0,24.0,1.0
Hornsbergs Strand 43,5.0,"Kungsholmen - Hornsbergs Strand,",3970.0,7800000.0,2020-01-28,93976.0,12.0,83.0,3.0
Ringvägen 79,4.0,"Katarina,",1814.0,3950000.0,2020-01-27,87778.0,13.0,45.0,2.0
Hornstulls Strand 1,3.0,"Södermalm / Hornstull,",1529.0,3210000.0,2020-01-27,118889.0,15.0,27.0,1.0
Ringvägen 12,1.0,"Stockholm,",3649.0,8150000.0,2020-01-27,87634.0,3.0,93.0,3.0
Vanadisvägen 24,2.0,"Vasastan,",545.0,3900000.0,2020-01-27,100000.0,7.0,39.0,2.0
Bjurholmsplan 19,2.0,"Katarina,",2511.0,4400000.0,2020-01-27,107317.0,26.0,41.0,2.0
Surbrunnsgatan 46,2.0,"Vasastan,",565.0,4450000.0,2020-01-27,101136.0,9.0,44.0,2.0
Sankt Eriksgatan 43 A,4.0,"Kungsholmen Fridhemsplan,",3407.0,10250000.0,2020-01-26,94037.0,11.0,109.0,4.0
Vegagatan 18,3.0,"Vasastan,",1623.0,3030000.0,2020-01-26,108214.0,13.0,28.0,1.0
Sankt Eriksgatan 55,2.0,"Kungsholmen,",1486.0,3225000.0,2020-01-26,100781.0,17.0,32.0,1.0
Grev Turegatan 54,2.0,"Östermalm,",2962.0,7250000.0,2020-01-26,118852.0,1.0,61.0,2.0
Ola Hanssonsgatan 4,5.0,"Kungsholmen,",3233.0,4000000.0,2020-01-26,80000.0,1.0,50.0,2.0
Ludvigsbergsgatan 19,6.0,"Södermalm Mariatorget,",2883.0,8800000.0,2020-01-25,108642.0,17.0,81.0,3.0
Erik Dahlbergsgatan 52,4.0,"Gärdet,",1830.0,3800000.0,2020-01-25,102703.0,27.0,37.0,2.0
Motalavägen 15,23.0,"Hjorthagen,",2661.0,2800000.0,2020-01-25,70000.0,4.0,40.0,3.0
Bergsgatan 51,6.0,"Kungsholmen,",2226.0,4900000.0,2020-01-25,89091.0,14.0,55.0,3.0
Ringvägen 9F,1.0,"Södermalm,",2447.0,6650000.0,2020-01-25,89865.0,21.0,74.0,3.0
Fridhemsgatan 12A,2.0,"Kungsholmen,",2318.0,4700000.0,2020-01-24,90385.0,7.0,52.0,2.0
Creutzgatan 13,2.0,,2275.0,4000000.0,2020-01-24,81633.0,15.0,49.0,2.0
Bondegatan 46,3.0,"Södermalm,",1701.0,2950000.0,2020-01-24,95161.0,4.0,31.0,1.0
Lindhagensgatan 59,12.0,"Kungsholmen,",3637.0,5250000.0,2020-01-24,67308.0,2.0,78.0,3.0
Narvavägen 14A,33.0,"Östermalm,",1583.0,4450000.0,2020-01-24,114103.0,5.0,39.0,1.0
Ringvägen 37,3.0,"Södermalm/Högalid,",3673.0,5925000.0,2020-01-24,71386.0,19.0,83.0,3.0
Fleminggatan 85,4.0,"Kungsholmen,",4479.0,13800000.0,2020-01-24,87898.0,17.0,157.0,5.0
Sveavägen 134,4.0,"Vasastan,",3256.0,6200000.0,2020-01-24,93939.0,13.0,66.0,3.0
Wennerbergsgatan 2,6.0,"Kungsholmen - Marieberg,",2571.0,3050000.0,2020-01-24,69318.0,22.0,44.0,2.0
Ringvägen 104,1.0,"Katarina,",1622.0,4350000.0,2020-01-23,80556.0,9.0,54.0,2.0
Folkungagatan 53,2.0,"Katarina,",2073.0,3575000.0,2020-01-23,79444.0,7.0,45.0,2.0
Swedenborgsgatan 24,3.0,"Södermalm Maria Magdalena,",3691.0,5100000.0,2020-01-23,73913.0,14.0,69.0,2.0
Torsgatan 42D,3.0,"Vasastan,",3051.0,6200000.0,2020-01-23,108772.0,24.0,57.0,2.0
Hornsgatan 123,2.0,"Södermalm,",2824.0,4605000.0,2020-01-23,73095.0,15.0,63.0,2.0
Taxgatan 2,3.0,"Norra Djurgårdsstaden,",3197.0,4600000.0,2020-01-23,92000.0,10.0,50.0,2.0
Fredhällsgatan 9,34.0,"Kungsholmen/Fredhäll,",1336.0,3300000.0,2020-01-23,110000.0,27.0,30.0,2.0
Birger Jarlsgatan 81,4.0,"Vasastan,",1972.0,5550000.0,2020-01-23,120652.0,17.0,46.0,2.0
Ringvägen 153,4.0,"Katarina/Sofia,",1805.0,2940000.0,2020-01-23,89091.0,18.0,33.0,1.0
Fleminggatan 73,5.0,"Kungsholmen,",4394.0,6420000.0,2020-01-23,83377.0,7.0,77.0,3.0
Kungsbro strand 17,2.0,"Kungsholmen,",3097.0,3850000.0,2020-01-23,98718.0,7.0,39.0,2.0
Ynglingagatan 19,4.0,"Vasastan,",3214.0,5750000.0,2020-01-23,85821.0,6.0,67.0,2.0
Gotlandsgatan 71,3.0,"Katarina/Sofia,",1863.0,3200000.0,2020-01-23,94118.0,21.0,34.0,1.0
Högviltsgatan 1,3.0,"Norra Djurgårdsstaden,",3460.0,4650000.0,2020-01-23,76230.0,3.0,61.0,2.0
Östermalmsgatan 82,3.0,"Östermalm,",4760.0,11800000.0,2020-01-23,119192.0,19.0,99.0,4.0
Marmorgatan 11,1.0,"Södermalm,",2221.0,2500000.0,2020-01-23,89286.0,9.0,28.0,1.0
Luxgatan 37,9.0,"Lilla Essingen,",2883.0,3700000.0,2020-01-23,82222.0,3.0,45.0,2.0
Scheelegatan 26,3.0,"Kungsholmen,",3190.0,11100000.0,2020-01-23,100000.0,12.0,111.0,4.0
Torsgatan 42 B,6.0,"Vasastan,",3416.0,8850000.0,2020-01-23,118000.0,12.0,75.0,3.0
Bergsgatan 51,4.0,"Kungsholmen,",2037.0,4650000.0,2020-01-22,93000.0,8.0,50.0,2.0
Ringvägen 43B,55.0,"Södermalm Högalid,",2506.0,4120000.0,2020-01-22,76296.0,12.0,54.0,2.0
Chapmansgatan 4,1.0,"Kungsholmen,",1234.0,3200000.0,2020-01-22,110345.0,16.0,29.0,1.0
Ynglingagatan 19,1.0,"Vasastan,",1643.0,3130000.0,2020-01-22,94848.0,8.0,33.0,1.0
Tobaksspinnargatan 10,4.0,"Hornstull - Södermalm,",1490.0,2900000.0,2020-01-22,107407.0,21.0,27.0,1.0
Torsgatan 42 A,4.0,"Vasastan,",2134.0,4300000.0,2020-01-22,104878.0,13.0,41.0,2.0
Hälsingegatan 10A,4.0,,3323.0,6300000.0,2020-01-22,94030.0,5.0,67.0,2.0
Tomtebogatan 5,2.0,"Vasastan/Birkastan,",1612.0,9500000.0,2020-01-22,96939.0,9.0,98.0,3.0
Storängsgatan 5,2.0,"Norra Djurgårdsstaden,",4998.0,6525000.0,2020-01-22,77679.0,9.0,84.0,4.0
Furusundsgatan 11,6.0,"Stockholm Gärdet,",2094.0,3700000.0,2020-01-22,108824.0,24.0,34.0,2.0
Karlbergsvägen 76,4.0,"Stockholm,",3382.0,8875000.0,2020-01-22,81422.0,4.0,109.0,5.0
Västmannagatan 70,3.0,"Vasastan,",1607.0,4720000.0,2020-01-22,112381.0,19.0,42.0,2.0
Erik Dahlbergsgatan 35,55.0,"Nedre Gärdet,",1873.0,3520000.0,2020-01-22,113548.0,18.0,31.0,1.0
Jungfrugatan 41b,3.0,"Östermalm,",2753.0,11650000.0,2020-01-22,120103.0,7.0,97.0,4.0
Gotlandsgatan 37,3.0,"SoFo,",2301.0,3140000.0,2020-01-22,80513.0,14.0,39.0,1.0
Södermannagatan 76,2.0,"Sofia,",2033.0,3660000.0,2020-01-22,89268.0,22.0,41.0,2.0
Vikingagatan 39,4.0,"Vasastan,",4900.0,9630000.0,2020-01-22,101368.0,15.0,95.0,4.0
Grev Turegatan 59 C,3.0,"Östermalm,",4417.0,12200000.0,2020-01-22,123232.0,12.0,99.0,3.0
Ringvägen 138/Södermannagatan 62,3.0,"Sofia,",4181.0,5260000.0,2020-01-22,69211.0,5.0,76.0,3.0
Roslagsgatan 25,2.0,"Vasastan,",4930.0,10450000.0,2020-01-22,88559.0,6.0,118.0,4.0
Norrtullsgatan 25B,1.0,"Vasastan,",3305.0,8010000.0,2020-01-22,104026.0,15.0,77.0,3.0
Heleneborgsgatan 36A,55.0,"Södermalm,",1704.0,2650000.0,2020-01-22,120455.0,15.0,22.0,1.0
Rörstrandsgatan 42A,1.0,"Birkastan - Vasastan,",2224.0,5560000.0,2020-01-22,97544.0,11.0,57.0,2.0
Krukmakargatan 33A,2.0,"Södermalm,",2624.0,5950000.0,2020-01-22,77273.0,12.0,77.0,3.0
Hallandsgatan 34,2.0,"Södermalm Katarina,",2754.0,5750000.0,2020-01-22,88462.0,20.0,65.0,2.0
Villagatan 24,1.0,"Villastaden - Östermalm,",3673.0,13600000.0,2020-01-22,104615.0,5.0,130.0,4.0
Upplandsgatan 39,2.0,"Vasastan,",1969.0,5000000.0,2020-01-22,125000.0,30.0,40.0,2.0
Marmorgatan 11,13.0,"Södermalm - Högalid,",2221.0,2550000.0,2020-01-22,91071.0,2.0,28.0,1.0
Valhallavägen 153,5.0,"Nedre Gärdet/Östermalm,",3143.0,8425000.0,2020-01-22,95739.0,6.0,88.0,3.0
Lignagatan 5,7.0,"Södermalm,",2906.0,4600000.0,2020-01-22,73016.0,15.0,63.0,2.0
Fatburstrappan 18,15.0,"Södermalm,",3976.0,6250000.0,2020-01-22,111607.0,30.0,56.0,2.0
Gästrikegatan 7,2.0,"Vasastan,",4166.0,9525000.0,2020-01-22,112059.0,12.0,85.0,3.0
Birger Jarlsgatan 104D,4.0,"Östermalm,",2279.0,3150000.0,2020-01-22,105000.0,9.0,30.0,1.0
Ludvigsbergsgatan 7,3.0,"Södermalm,",2840.0,7270000.0,2020-01-21,89753.0,7.0,81.0,3.0
Gävlegatan 26,9.0,"Hagastaden - Vasastan,",1700.0,3730000.0,2020-01-21,109706.0,10.0,34.0,2.0
Brantingsgatan 25,3.0,"Gärdet / Östermalm,",3457.0,5400000.0,2020-01-21,103846.0,20.0,52.0,2.0
Karlbergsvägen 32 B,1.0,"Vasastan - Odenplan,",1408.0,3960000.0,2020-01-21,113143.0,24.0,35.0,1.0
Sigtunagatan 19,4.0,"Vasastan - Birkastan,",2050.0,5260000.0,2020-01-21,107347.0,22.0,49.0,2.0
Völundsgatan 11,5.0,"Vasastan - Atlas,",2993.0,6160000.0,2020-01-21,110000.0,14.0,56.0,2.0
Stagneliusvägen 42,4.0,"Kungsholmen - Fredhäll,",2253.0,3310000.0,2020-01-21,82750.0,14.0,40.0,1.0
Tomtebogatan 50,2.0,"Vasastan - Birkastan,",2317.0,5950000.0,2020-01-21,106250.0,15.0,56.0,2.0
Ehrensvärdsgatan 6,4.0,"Kungsholmen - Nedre Kungsholmen,",1358.0,3175000.0,2020-01-21,109483.0,22.0,29.0,1.0
Birkagatan 32,2.0,"Vasastan - Birkastan,",985.0,5450000.0,2020-01-21,113542.0,25.0,48.0,2.0
Västmannagatan 77,1.0,"Vasastan,",2870.0,7220000.0,2020-01-21,106176.0,22.0,68.0,3.0
Rådmansgatan 79,2.0,"Vasastan - Tegnérlunden,",1560.0,5780000.0,2020-01-21,107037.0,16.0,54.0,2.0
John Ericssonsgatan 11B,4.0,"Nedre Kungsholmen,",2566.0,4250000.0,2020-01-21,101190.0,29.0,42.0,2.0
Vegagatan 18,6.0,"Vasastan,",4365.0,7925000.0,2020-01-21,92151.0,6.0,86.0,3.0
Östgötagatan 89,4.0,"Södermalm,",1891.0,3700000.0,2020-01-21,90244.0,14.0,41.0,2.0
Maria Bangata 17,6.0,"Södermalm,",4133.0,6720000.0,2020-01-21,74667.0,5.0,90.0,4.0
Rörstrandsgatan 12 A,4.0,"Vasastan,",3008.0,10850000.0,2020-01-21,126163.0,21.0,86.0,4.0
Bohusgatan 37,5.0,"Södermalm - Sofia,",2842.0,5885000.0,2020-01-21,78467.0,18.0,75.0,3.0
Polhemsgatan 27,4.0,"Kungsholmen,",4276.0,10200000.0,2020-01-21,84298.0,8.0,121.0,4.0
Västmannagatan 52,1.0,"Vasastan,",5751.0,8100000.0,2020-01-21,75000.0,8.0,108.0,4.0
Love Almqvists väg 10,3.0,"Kungsholmen/Kristineberg,",4195.0,6100000.0,2020-01-20,75309.0,7.0,81.0,3.0
Rödabergsgatan 7,1.0,"Vasastan - Röda Bergen,",2107.0,3805000.0,2020-01-20,100132.0,15.0,38.0,2.0
Dalagatan 86G,3.0,"Vasastan,",1912.0,3525000.0,2020-01-20,103676.0,22.0,34.0,1.0
Västmannagatan 12 B,3.0,"Vasastan/ Norrmalm,",2070.0,5800000.0,2020-01-19,111538.0,16.0,52.0,2.0
Hälsingegatan 3A,3.0,"Vasastan,",1834.0,6250000.0,2020-01-19,115741.0,16.0,54.0,2.0
Åsögatan 104,5.0,"Södermalm Katarina,",6335.0,10000000.0,2020-01-18,81301.0,11.0,123.0,4.0
Valhallavägen 172,4.0,"Östermalm,",1750.0,4530000.0,2020-01-18,96383.0,13.0,47.0,2.0
Tegnérgatan 57A,2.0,"Vasastan - City/Norrmalm,",1458.0,2975000.0,2020-01-18,119000.0,19.0,25.0,1.0
Smedsbacksgatan 7,1.0,"Gärdet,",2191.0,3075000.0,2020-01-18,85417.0,3.0,36.0,2.0
Torsgatan 52,4.0,"Vasastan,",2368.0,6070000.0,2020-01-18,112407.0,25.0,54.0,2.0
Industrigatan 7a,5.0,"Kungsholmen,",3642.0,3410000.0,2020-01-18,74130.0,7.0,46.0,2.0
Gävlegatan 3,5.0,"Vasastan,",1705.0,4180000.0,2020-01-18,88936.0,2.0,47.0,2.0
Observatoriegatan 13,3.0,"Vasastan,",2613.0,6575000.0,2020-01-18,104365.0,20.0,63.0,2.0
Vulcanusgatan 10,4.0,"Vasastan - Atlas,",2023.0,4200000.0,2020-01-17,107692.0,27.0,39.0,2.0
Danderydsgatan 28 B,3.0,"Östermalm,",2403.0,6350000.0,2020-01-17,100794.0,7.0,63.0,2.0
Sågargatan 17,3.0,"Södermalm - Sofia,",2661.0,3200000.0,2020-01-17,91429.0,19.0,35.0,1.0
Gävlegatan 26,6.0,"Vasastan / Hagastaden,",3250.0,5690000.0,2020-01-17,87538.0,6.0,65.0,2.0
Valhallavägen 172,6.0,"Östermalm,",1665.0,4700000.0,2020-01-17,100000.0,18.0,47.0,2.0
Gjutargatan 12,55.0,"Kungsholmen,",2496.0,3950000.0,2020-01-17,85870.0,8.0,46.0,2.0
Hagagatan 18,4.0,"Vasastan,",4585.0,8850000.0,2020-01-17,88500.0,2.0,100.0,3.0
